date,pe,yoy
2023-02-23,23.118,+8.26%
2023-02-22,22.995,+5.70%
2023-02-21,23.031,+4.80%
2023-02-17,23.502,+6.17%
2023-02-16,23.568,+4.21%
2023-02-15,23.897,+5.76%
2023-02-14,23.831,+7.13%
2023-02-13,23.838,+6.75%
2023-02-10,23.568,+3.54%
2023-02-09,23.516,+1.44%
2023-02-08,23.726,+3.83%
2023-02-07,23.992,+5.88%
2023-02-06,23.687,+4.15%
2023-02-03,23.833,+5.33%
2023-02-02,24.083,+3.84%
2023-02-01,23.734,+5.86%
2023-01-31,23.488,+2.93%
2023-01-30,23.258,+3.84%
2023-01-27,23.563,+7.77%
2023-01-26,23.505,+6.92%
2023-01-25,23.249,+5.60%
2023-01-24,23.253,+4.33%
2023-01-23,23.270,+4.70%
2023-01-20,22.996,+1.51%
2023-01-19,22.569,-1.48%
2023-01-18,22.743,-1.68%
2023-01-17,23.103,-1.96%
2023-01-13,23.150,-1.68%
2023-01-12,23.057,-3.47%
2023-01-11,22.979,-3.53%
2023-01-10,22.687,-3.88%
2023-01-09,22.530,-4.68%
2023-01-06,22.547,-5.00%
2023-01-05,22.044,-7.21%
2023-01-04,22.304,-7.93%
2023-01-03,22.137,-8.68%
2022-12-30,21.621,-13.86%
2022-12-29,21.676,-13.90%
2022-12-28,21.304,-15.26%
2022-12-27,21.564,-14.31%
2022-12-23,21.651,-12.77%
2022-12-22,21.525,-12.74%
2022-12-21,21.841,-10.56%
2022-12-20,21.521,-10.30%
2022-12-19,21.498,-11.42%
2022-12-16,21.694,-11.53%
2022-12-15,21.938,-11.32%
2022-12-14,22.499,-7.56%
2022-12-13,22.636,-7.69%
2022-12-12,22.472,-9.20%
2022-12-09,22.156,-9.62%
2022-12-08,22.320,-9.61%
2022-12-07,22.153,-10.01%
2022-12-06,22.194,-7.97%
2022-12-05,22.519,-5.53%
2022-12-02,22.929,-4.63%
2022-12-01,22.956,-2.85%
2022-11-30,22.976,-4.22%
2022-11-29,21.698,-14.75%
2022-11-28,21.732,-13.49%
2022-11-25,22.073,-14.13%
2022-11-23,22.079,-13.91%
2022-11-22,21.949,-14.27%
2022-11-21,21.655,-15.69%
2022-11-18,21.740,-15.48%
2022-11-17,21.637,-15.59%
2022-11-16,21.704,-15.55%
2022-11-15,21.884,-14.52%
2022-11-14,21.695,-15.26%
2022-11-11,21.891,-13.88%
2022-11-10,21.691,-14.62%
2022-11-09,20.551,-19.77%
2022-11-08,20.987,-18.35%
2022-11-07,20.871,-18.73%
2022-11-04,20.672,-19.21%
2022-11-03,20.394,-19.96%
2022-11-02,20.612,-18.58%
2022-11-01,21.141,-13.75%
2022-10-31,21.228,-19.14%
2022-10-28,20.836,-20.48%
2022-10-27,20.335,-21.63%
2022-10-26,20.459,-21.55%
2022-10-25,20.612,-20.81%
2022-10-24,20.282,-21.71%
2022-10-21,20.044,-22.71%
2022-10-20,19.579,-24.28%
2022-10-19,19.736,-23.39%
2022-10-18,19.869,-22.31%
2022-10-17,19.644,-22.93%
2022-10-14,19.137,-24.36%
2022-10-13,19.601,-21.20%
2022-10-12,19.105,-22.96%
2022-10-11,19.168,-22.90%
2022-10-10,19.294,-22.92%
2022-10-07,19.440,-22.49%
2022-10-06,20.000,-19.59%
2022-10-05,20.207,-18.43%
2022-10-04,20.247,-17.41%
2022-10-03,19.647,-19.45%
2022-10-01,20.430,-16.24%
2022-09-30,19.151,-22.00%
2022-09-29,19.271,-24.91%
2022-09-28,19.687,-23.17%
2022-09-27,19.307,-26.19%
2022-09-26,19.348,-26.23%
2022-09-23,19.550,-25.35%
2022-09-22,19.893,-23.12%
2022-09-21,20.062,-21.73%
2022-09-20,20.411,-20.43%
2022-09-19,20.644,-20.89%
2022-09-16,20.504,-22.14%
2022-09-15,20.652,-21.70%
2022-09-14,20.888,-20.14%
2022-09-13,20.818,-20.87%
2022-09-12,21.759,-17.10%
2022-09-09,21.531,-18.60%
2022-09-08,21.207,-20.20%
2022-09-07,21.068,-20.82%
2022-09-06,20.688,-22.51%
2022-09-02,20.773,-22.22%
2022-09-01,20.999,-17.13%
2022-08-31,20.936,-21.36%
2022-08-30,20.916,-24.11%
2022-08-29,21.149,-22.93%
2022-08-26,21.291,-21.73%
2022-08-25,22.033,-19.48%
2022-08-24,21.727,-20.42%
2022-08-23,21.664,-20.53%
2022-08-22,21.713,-19.67%
2022-08-19,22.187,-17.25%
2022-08-18,22.477,-16.06%
2022-08-17,22.426,-17.16%
2022-08-16,22.590,-17.14%
2022-08-15,22.548,-17.08%
2022-08-12,22.459,-17.27%
2022-08-11,22.076,-18.44%
2022-08-10,22.092,-18.18%
2022-08-09,21.631,-19.81%
2022-08-08,21.723,-19.54%
2022-08-05,21.750,-19.31%
2022-08-04,21.786,-18.69%
2022-08-03,21.803,-19.00%
2022-08-02,21.467,-19.60%
2022-08-01,21.611,-17.58%
2022-07-29,21.483,-22.82%
2022-07-28,21.182,-23.58%
2022-07-27,20.928,-24.51%
2022-07-26,20.395,-26.78%
2022-07-25,20.633,-25.75%
2022-07-22,20.606,-25.10%
2022-07-21,20.800,-24.24%
2022-07-20,20.597,-24.36%
2022-07-19,20.476,-23.66%
2022-07-18,19.925,-26.90%
2022-07-15,20.093,-26.84%
2022-07-14,19.715,-28.45%
2022-07-13,19.774,-28.15%
2022-07-12,19.863,-28.08%
2022-07-11,20.048,-27.16%
2022-07-08,20.282,-25.48%
2022-07-07,20.299,-26.05%
2022-07-06,19.999,-26.90%
2022-07-05,19.928,-27.31%
2022-07-01,19.897,-25.09%
2022-06-30,19.689,-27.26%
2022-06-29,19.670,-31.91%
2022-06-28,19.685,-31.84%
2022-06-27,20.089,-30.28%
2022-06-24,20.149,-29.84%
2022-06-23,19.552,-31.52%
2022-06-22,19.367,-32.24%
2022-06-21,19.392,-31.80%
2022-06-17,18.929,-33.39%
2022-06-16,18.887,-33.56%
2022-06-15,19.522,-31.70%
2022-06-14,19.241,-32.82%
2022-06-13,19.314,-32.44%
2022-06-10,20.093,-29.58%
2022-06-09,20.695,-27.13%
2022-06-08,21.200,-25.49%
2022-06-07,21.431,-24.67%
2022-06-06,21.229,-25.44%
2022-06-03,21.163,-25.01%
2022-06-02,21.514,-24.04%
2022-06-01,21.125,-20.88%
2022-05-31,21.284,-29.94%
2022-05-27,21.212,-30.12%
2022-05-26,20.700,-31.73%
2022-05-25,20.297,-32.93%
2022-05-24,20.107,-33.70%
2022-05-23,20.271,-32.50%
2022-05-20,19.902,-33.78%
2022-05-19,19.899,-33.09%
2022-05-18,20.016,-32.90%
2022-05-17,20.858,-30.67%
2022-05-16,20.446,-32.21%
2022-05-13,20.527,-30.93%
2022-05-12,20.048,-31.71%
2022-05-11,20.074,-33.09%
2022-05-10,20.410,-32.56%
2022-05-09,20.360,-33.43%
2022-05-06,21.034,-30.72%
2022-05-05,21.154,-29.76%
2022-05-04,21.936,-27.11%
2022-05-03,21.300,-29.69%
2022-05-02,21.198,-24.43%
2022-05-01,20.810,-25.81%
2022-04-29,20.878,-36.45%
2022-04-28,21.664,-33.61%
2022-04-27,21.141,-35.27%
2022-04-26,21.096,-35.42%
2022-04-25,21.707,-33.43%
2022-04-22,21.584,-33.08%
2022-04-21,22.200,-31.81%
2022-04-20,22.533,-30.14%
2022-04-19,22.547,-30.57%
2022-04-18,22.190,-32.03%
2022-04-14,22.195,-31.02%
2022-04-13,22.468,-30.45%
2022-04-12,22.219,-31.00%
2022-04-11,22.296,-30.77%
2022-04-08,22.678,-29.04%
2022-04-07,22.739,-28.55%
2022-04-06,22.642,-28.75%
2022-04-05,22.865,-28.12%
2022-04-04,23.155,-22.61%
2022-04-01,22.400,-25.13%
2022-03-31,22.891,-26.13%
2022-03-30,23.256,-31.36%
2022-03-29,23.404,-31.14%
2022-03-28,23.120,-32.03%
2022-03-25,22.956,-31.39%
2022-03-24,22.841,-31.38%
2022-03-23,22.518,-32.72%
2022-03-22,22.797,-32.41%
2022-03-21,22.543,-32.69%
2022-03-18,22.552,-32.70%
2022-03-17,22.292,-34.46%
2022-03-16,22.021,-35.07%
2022-03-15,21.538,-36.60%
2022-03-14,21.087,-37.52%
2022-03-11,21.245,-36.99%
2022-03-10,21.524,-35.50%
2022-03-09,21.616,-34.83%
2022-03-08,21.075,-35.56%
2022-03-07,21.228,-35.44%
2022-03-04,21.874,-32.18%
2022-03-03,22.049,-32.56%
2022-03-02,22.165,-33.09%
2022-03-01,22.190,-27.25%
2022-02-28,22.102,-38.82%
2022-02-25,22.158,-38.96%
2022-02-24,21.673,-41.76%
2022-02-23,21.354,-41.96%
2022-02-22,21.754,-40.80%
2022-02-18,21.977,-40.77%
2022-02-17,22.136,-40.60%
2022-02-16,22.615,-39.34%
2022-02-15,22.595,-39.43%
2022-02-14,22.244,-40.37%
2022-02-11,22.330,-39.85%
2022-02-10,22.762,-38.59%
2022-02-09,23.182,-37.48%
2022-02-08,22.850,-38.44%
2022-02-07,22.660,-38.50%
2022-02-04,22.744,-38.03%
2022-02-03,22.627,-37.68%
2022-02-02,23.193,-36.06%
2022-02-01,22.420,-32.55%
2022-01-31,22.820,-42.17%
2022-01-28,22.398,-44.33%
2022-01-27,21.865,-45.13%
2022-01-26,21.984,-46.25%
2022-01-25,22.017,-46.24%
2022-01-24,22.288,-45.39%
2022-01-21,22.226,-45.70%
2022-01-20,22.655,-44.64%
2022-01-19,22.908,-43.24%
2022-01-18,23.132,-42.22%
2022-01-14,23.565,-41.56%
2022-01-13,23.546,-41.82%
2022-01-12,23.886,-40.85%
2022-01-11,23.819,-40.99%
2022-01-10,23.603,-41.91%
2022-01-07,23.637,-41.51%
2022-01-06,23.733,-40.40%
2022-01-05,23.756,-40.00%
2022-01-04,24.226,-38.38%
2022-01-03,24.241,-32.59%
2022-01-01,23.110,-35.73%
2021-12-31,24.087,-39.64%
2021-12-30,25.100,-35.78%
2021-12-29,25.175,-35.50%
2021-12-28,25.140,-35.73%
2021-12-27,25.165,-35.11%
2021-12-23,24.822,-35.77%
2021-12-22,24.668,-36.12%
2021-12-21,24.420,-36.89%
2021-12-20,23.993,-38.24%
2021-12-17,24.269,-37.74%
2021-12-16,24.522,-36.73%
2021-12-15,24.738,-36.06%
2021-12-14,24.340,-36.28%
2021-12-13,24.523,-36.08%
2021-12-10,24.749,-35.57%
2021-12-09,24.515,-36.26%
2021-12-08,24.693,-36.31%
2021-12-07,24.617,-36.33%
2021-12-06,24.117,-37.74%
2021-12-03,23.838,-37.92%
2021-12-02,24.041,-37.43%
2021-12-01,23.630,-39.81%
2021-11-30,23.988,-36.75%
2021-11-29,25.451,-32.24%
2021-11-26,25.120,-32.97%
2021-11-24,25.704,-31.52%
2021-11-23,25.645,-30.57%
2021-11-22,25.602,-30.29%
2021-11-19,25.685,-30.54%
2021-11-18,25.721,-30.17%
2021-11-17,25.634,-31.21%
2021-11-16,25.701,-31.36%
2021-11-15,25.602,-30.83%
2021-11-12,25.602,-29.89%
2021-11-11,25.418,-31.09%
2021-11-10,25.404,-30.60%
2021-11-09,25.615,-30.12%
2021-11-08,25.705,-29.05%
2021-11-05,25.682,-29.14%
2021-11-04,25.587,-28.03%
2021-11-03,25.480,-26.75%
2021-11-02,25.317,-25.92%
2021-11-01,24.510,-34.06%
2021-10-29,26.252,-22.10%
2021-10-28,26.201,-21.33%
2021-10-27,25.946,-24.84%
2021-10-26,26.078,-24.69%
2021-10-25,26.030,-26.22%
2021-10-22,25.907,-26.32%
2021-10-21,25.935,-25.85%
2021-10-20,25.858,-26.24%
2021-10-19,25.763,-26.16%
2021-10-18,25.574,-27.90%
2021-10-15,25.488,-28.13%
2021-10-14,25.299,-28.77%
2021-10-13,24.875,-30.43%
2021-10-12,24.800,-31.08%
2021-10-11,24.860,-29.78%
2021-10-08,25.032,-28.67%
2021-10-07,25.080,-27.96%
2021-10-06,24.873,-27.31%
2021-10-05,24.772,-28.62%
2021-10-04,24.514,-28.09%
2021-10-01,24.390,-30.91%
2021-09-30,24.554,-28.29%
2021-09-29,25.664,-24.17%
2021-09-28,25.623,-24.65%
2021-09-27,26.156,-21.85%
2021-09-24,26.229,-20.37%
2021-09-23,26.190,-20.25%
2021-09-22,25.876,-23.08%
2021-09-21,25.632,-23.00%
2021-09-20,25.653,-23.83%
2021-09-17,26.096,-23.38%
2021-09-16,26.336,-23.33%
2021-09-15,26.377,-23.56%
2021-09-14,26.156,-23.81%
2021-09-13,26.307,-22.39%
2021-09-10,26.247,-22.53%
2021-09-09,26.451,-23.30%
2021-09-08,26.574,-21.39%
2021-09-07,26.609,-23.47%
2021-09-03,26.699,-23.84%
2021-09-02,26.708,-26.49%
2021-09-01,25.340,-26.06%
2021-08-31,26.624,-25.03%
2021-08-30,27.561,-22.31%
2021-08-27,27.443,-22.12%
2021-08-26,27.203,-22.67%
2021-08-25,27.362,-21.43%
2021-08-24,27.302,-21.32%
2021-08-23,27.261,-20.64%
2021-08-20,27.031,-21.04%
2021-08-19,26.812,-21.43%
2021-08-18,26.779,-21.88%
2021-08-17,27.070,-20.85%
2021-08-16,27.262,-20.07%
2021-08-13,27.191,-20.29%
2021-08-12,27.147,-20.58%
2021-08-11,27.067,-19.71%
2021-08-10,27.001,-20.54%
2021-08-09,26.974,-20.40%
2021-08-06,26.999,-20.28%
2021-08-05,26.954,-19.90%
2021-08-04,26.793,-19.87%
2021-08-03,26.918,-19.20%
2021-08-02,26.699,-22.41%
2021-08-01,26.220,-23.80%
2021-07-30,27.685,-15.37%
2021-07-29,27.835,-15.23%
2021-07-28,27.719,-14.54%
2021-07-27,27.724,-15.07%
2021-07-26,27.855,-14.04%
2021-07-23,27.789,-14.78%
2021-07-22,27.510,-16.67%
2021-07-21,27.455,-16.36%
2021-07-20,27.230,-16.91%
2021-07-19,26.823,-17.46%
2021-07-16,27.256,-15.89%
2021-07-15,27.463,-15.54%
2021-07-14,27.553,-14.49%
2021-07-13,27.521,-13.45%
2021-07-12,27.618,-13.96%
2021-07-09,27.523,-13.35%
2021-07-08,27.216,-14.80%
2021-07-07,27.451,-13.40%
2021-07-06,27.359,-14.62%
2021-07-02,27.415,-13.09%
2021-07-01,26.560,-18.13%
2021-06-30,27.069,-13.36%
2021-06-29,28.887,-0.73%
2021-06-28,28.879,+0.70%
2021-06-25,28.813,-1.96%
2021-06-24,28.717,-1.21%
2021-06-23,28.551,-4.33%
2021-06-22,28.582,-3.81%
2021-06-21,28.436,-3.68%
2021-06-18,28.044,-5.54%
2021-06-17,28.417,-4.23%
2021-06-16,28.429,-4.53%
2021-06-15,28.583,-2.20%
2021-06-14,28.641,-1.18%
2021-06-11,28.589,-0.08%
2021-06-10,28.533,-6.15%
2021-06-09,28.401,-7.08%
2021-06-08,28.453,-7.64%
2021-06-07,28.448,-6.54%
2021-06-04,28.471,-4.01%
2021-06-03,28.221,-5.17%
2021-06-02,28.324,-3.53%
2021-06-01,26.700,-14.67%
2021-05-28,30.379,+10.93%
2021-05-27,30.355,+10.61%
2021-05-26,30.320,+12.12%
2021-05-25,30.263,+13.28%
2021-05-24,30.328,+13.52%
2021-05-21,30.030,+12.67%
2021-05-20,30.054,+11.89%
2021-05-19,29.740,+12.56%
2021-05-18,29.828,+11.71%
2021-05-17,30.084,+16.22%
2021-05-14,30.160,+16.97%
2021-05-13,29.717,+16.58%
2021-05-12,29.359,+13.17%
2021-05-11,30.003,+13.27%
2021-05-10,30.265,+14.28%
2021-05-07,30.585,+17.44%
2021-05-06,30.361,+17.92%
2021-05-05,30.115,+16.15%
2021-05-04,30.094,+17.12%
2021-05-03,30.296,+8.90%
2021-05-01,28.050,+0.83%
2021-04-30,30.213,+14.76%
2021-04-29,32.851,+30.01%
2021-04-28,32.630,+32.57%
2021-04-27,32.658,+31.98%
2021-04-26,32.665,+33.96%
2021-04-23,32.607,+35.57%
2021-04-22,32.254,+34.03%
2021-04-21,32.554,+38.39%
2021-04-20,32.254,+32.90%
2021-04-19,32.475,+31.42%
2021-04-16,32.648,+35.66%
2021-04-15,32.531,+35.97%
2021-04-14,32.174,+31.51%
2021-04-13,32.306,+36.08%
2021-04-12,32.200,+34.27%
2021-04-09,32.206,+34.29%
2021-04-08,31.959,+35.20%
2021-04-07,31.825,+39.21%
2021-04-06,31.778,+38.78%
2021-04-05,31.809,+48.69%
2021-04-01,29.920,+19.82%
2021-03-31,30.990,+39.48%
2021-03-30,33.880,+59.99%
2021-03-29,33.987,+65.88%
2021-03-26,34.017,+60.43%
2021-03-25,33.460,+67.65%
2021-03-24,33.286,+68.71%
2021-03-23,33.469,+85.55%
2021-03-22,33.726,+81.50%
2021-03-19,33.491,+72.42%
2021-03-18,33.511,+73.34%
2021-03-17,34.013,+66.81%
2021-03-16,33.916,+76.31%
2021-03-15,33.969,+55.42%
2021-03-12,33.750,+68.76%
2021-03-11,33.716,+52.55%
2021-03-10,33.369,+43.61%
2021-03-09,33.169,+49.79%
2021-03-08,32.706,+36.49%
2021-03-05,32.882,+34.88%
2021-03-04,32.253,+27.81%
2021-03-03,32.692,+35.02%
2021-03-02,33.125,+32.96%
2021-03-01,30.500,+33.77%
2021-02-26,36.128,+52.75%
2021-02-25,36.301,+52.90%
2021-02-24,37.211,+51.99%
2021-02-23,36.794,+45.25%
2021-02-22,36.748,+45.07%
2021-02-19,37.034,+44.11%
2021-02-18,37.103,+45.05%
2021-02-17,37.267,+45.27%
2021-02-16,37.279,+45.31%
2021-02-12,37.301,+45.43%
2021-02-11,37.126,+45.68%
2021-02-10,37.064,+45.69%
2021-02-09,37.077,+46.80%
2021-02-08,37.118,+46.97%
2021-02-05,36.845,+45.58%
2021-02-04,36.702,+46.65%
2021-02-03,36.308,+47.25%
2021-02-02,36.272,+37.29%
2021-02-01,33.240,+25.81%
2021-01-29,39.459,+68.13%
2021-01-28,40.236,+71.28%
2021-01-27,39.847,+71.33%
2021-01-26,40.897,+73.08%
2021-01-25,40.958,+73.34%
2021-01-22,40.810,+71.35%
2021-01-21,40.933,+71.92%
2021-01-20,40.921,+71.41%
2021-01-19,40.358,+69.05%
2021-01-15,40.032,+69.74%
2021-01-14,40.322,+71.29%
2021-01-13,40.474,+71.67%
2021-01-12,40.382,+72.48%
2021-01-11,40.366,+72.41%
2021-01-08,40.632,+74.21%
2021-01-07,40.410,+74.10%
2021-01-06,39.819,+71.07%
2021-01-05,39.593,+70.70%
2021-01-04,39.314,+69.50%
2021-01-01,35.960,+44.53%
2020-12-31,39.903,+72.26%
2020-12-30,39.083,+66.56%
2020-12-29,39.031,+65.37%
2020-12-28,39.118,+65.74%
2020-12-24,38.780,+65.16%
2020-12-23,38.643,+64.54%
2020-12-22,38.614,+64.56%
2020-12-21,38.694,+64.90%
2020-12-18,38.846,+67.12%
2020-12-17,38.983,+67.63%
2020-12-16,38.760,+66.72%
2020-12-15,38.691,+67.62%
2020-12-14,38.198,+65.48%
2020-12-11,38.365,+67.64%
2020-12-10,38.413,+68.35%
2020-12-09,38.463,+68.37%
2020-12-08,38.771,+69.19%
2020-12-07,38.663,+68.72%
2020-12-04,38.738,+70.84%
2020-12-03,38.399,+70.42%
2020-12-02,38.423,+69.39%
2020-12-01,39.260,+72.34%
2020-11-30,37.927,+63.12%
2020-11-27,37.563,+60.90%
2020-11-25,37.473,+61.54%
2020-11-24,37.533,+63.02%
2020-11-23,36.936,+60.42%
2020-11-20,36.729,+59.62%
2020-11-19,36.980,+60.11%
2020-11-18,36.835,+59.38%
2020-11-17,37.265,+61.33%
2020-11-16,37.445,+62.11%
2020-11-13,37.014,+61.60%
2020-11-12,36.517,+59.55%
2020-11-11,36.885,+61.41%
2020-11-10,36.605,+59.88%
2020-11-09,36.656,+60.10%
2020-11-06,36.232,+59.08%
2020-11-05,36.243,+59.24%
2020-11-04,35.551,+56.01%
2020-11-03,34.784,+53.78%
2020-11-02,34.176,+51.09%
2020-11-01,37.170,+64.32%
2020-10-30,33.292,+45.22%
2020-10-29,33.701,+47.48%
2020-10-28,33.303,+45.62%
2020-10-27,34.521,+51.79%
2020-10-26,34.626,+52.25%
2020-10-23,35.282,+56.07%
2020-10-22,35.161,+55.97%
2020-10-21,34.978,+54.61%
2020-10-20,35.055,+56.01%
2020-10-19,34.890,+55.27%
2020-10-16,35.469,+57.67%
2020-10-15,35.465,+57.34%
2020-10-14,35.519,+59.14%
2020-10-13,35.756,+59.98%
2020-10-12,35.983,+61.00%
2020-10-09,35.401,+61.16%
2020-10-08,35.093,+61.21%
2020-10-07,34.814,+57.44%
2020-10-06,34.219,+54.06%
2020-10-05,34.704,+56.24%
2020-10-02,34.091,+56.90%
2020-10-01,35.300,+60.16%
2020-09-30,34.239,+52.87%
2020-09-29,33.842,+52.76%
2020-09-28,34.006,+53.50%
2020-09-25,33.467,+49.89%
2020-09-24,32.940,+48.45%
2020-09-23,32.842,+46.76%
2020-09-22,33.640,+50.31%
2020-09-21,33.290,+48.74%
2020-09-18,33.680,+49.76%
2020-09-17,34.061,+51.50%
2020-09-16,34.350,+53.18%
2020-09-15,34.509,+53.41%
2020-09-14,34.330,+52.61%
2020-09-11,33.898,+51.01%
2020-09-10,33.880,+52.02%
2020-09-09,34.486,+54.79%
2020-09-08,33.805,+51.72%
2020-09-04,34.770,+58.23%
2020-09-03,35.055,+61.25%
2020-09-02,36.332,+61.91%
2020-09-01,34.270,+52.72%
2020-08-31,35.515,+63.20%
2020-08-28,35.474,+65.19%
2020-08-27,35.237,+65.16%
2020-08-26,35.178,+64.35%
2020-08-25,34.823,+64.48%
2020-08-24,34.698,+63.89%
2020-08-21,34.353,+57.97%
2020-08-20,34.235,+58.73%
2020-08-19,34.127,+56.98%
2020-08-18,34.278,+59.58%
2020-08-17,34.200,+59.22%
2020-08-14,34.107,+61.47%
2020-08-13,34.113,+56.77%
2020-08-12,34.183,+59.41%
2020-08-11,33.711,+55.33%
2020-08-10,33.982,+56.58%
2020-08-07,33.889,+58.03%
2020-08-06,33.868,+58.05%
2020-08-05,33.651,+59.08%
2020-08-04,33.436,+53.36%
2020-08-03,33.316,+52.80%
2020-08-01,34.410,+58.79%
2020-07-31,33.078,+49.26%
2020-07-30,32.714,+46.86%
2020-07-29,32.837,+47.03%
2020-07-28,32.434,+45.00%
2020-07-27,32.645,+45.94%
2020-07-24,32.406,+45.18%
2020-07-23,32.608,+46.76%
2020-07-22,33.014,+49.61%
2020-07-21,32.826,+49.18%
2020-07-20,32.771,+48.93%
2020-07-17,32.498,+47.30%
2020-07-16,32.405,+45.92%
2020-07-15,32.516,+45.92%
2020-07-14,32.223,+44.63%
2020-07-13,31.797,+42.72%
2020-07-10,32.098,+45.06%
2020-07-09,31.765,+44.21%
2020-07-08,31.945,+45.20%
2020-07-07,31.697,+43.38%
2020-07-06,32.044,+44.95%
2020-07-02,31.543,+43.52%
2020-07-01,32.440,+45.60%
2020-06-30,31.243,+43.36%
2020-06-29,29.098,+33.51%
2020-06-26,28.677,+32.84%
2020-06-25,29.389,+35.98%
2020-06-24,29.070,+33.22%
2020-06-23,29.842,+36.53%
2020-06-22,29.714,+35.94%
2020-06-19,29.522,+36.17%
2020-06-18,29.690,+37.35%
2020-06-17,29.672,+38.60%
2020-06-16,29.779,+39.23%
2020-06-15,29.225,+36.64%
2020-06-12,28.984,+35.85%
2020-06-11,28.611,+33.83%
2020-06-10,30.403,+42.16%
2020-06-09,30.565,+43.59%
2020-06-08,30.805,+44.71%
2020-06-05,30.439,+45.38%
2020-06-04,29.661,+42.82%
2020-06-03,29.761,+46.38%
2020-06-02,29.361,+37.39%
2020-06-01,31.290,+46.42%
2020-05-29,27.518,+33.17%
2020-05-28,27.386,+31.61%
2020-05-27,27.444,+30.79%
2020-05-26,27.043,+28.87%
2020-05-22,26.715,+25.97%
2020-05-21,26.652,+25.32%
2020-05-20,26.861,+27.37%
2020-05-19,26.421,+24.44%
2020-05-18,26.701,+25.76%
2020-05-15,25.885,+22.28%
2020-05-14,25.784,+22.51%
2020-05-13,25.490,+22.09%
2020-05-12,25.943,+21.26%
2020-05-11,26.488,+23.81%
2020-05-08,26.483,+23.87%
2020-05-07,26.043,+21.62%
2020-05-06,25.747,+18.25%
2020-05-05,25.928,+18.55%
2020-05-04,25.696,+17.49%
2020-05-01,27.820,+31.54%
2020-04-30,26.326,+20.36%
2020-04-29,25.269,+15.39%
2020-04-28,24.614,+12.52%
2020-04-27,24.744,+13.11%
2020-04-24,24.385,+11.95%
2020-04-23,24.051,+10.17%
2020-04-22,24.064,+11.21%
2020-04-21,23.524,+8.83%
2020-04-20,24.269,+12.27%
2020-04-17,24.710,+14.49%
2020-04-16,24.066,+11.25%
2020-04-15,23.926,+10.66%
2020-04-14,24.465,+13.09%
2020-04-13,23.740,+9.73%
2020-04-09,23.982,+11.98%
2020-04-08,23.639,+9.70%
2020-04-07,22.861,+6.21%
2020-04-06,22.898,+6.38%
2020-04-03,21.393,+0.06%
2020-04-02,21.722,+1.81%
2020-04-01,24.970,+15.82%
2020-03-31,22.218,+4.82%
2020-03-30,21.176,-0.10%
2020-03-27,20.489,-2.34%
2020-03-26,21.203,+0.60%
2020-03-25,19.958,-4.63%
2020-03-24,19.730,-5.80%
2020-03-23,18.038,-13.88%
2020-03-20,18.582,-12.02%
2020-03-19,19.424,-8.30%
2020-03-18,19.333,-8.75%
2020-03-17,20.390,-3.40%
2020-03-16,19.237,-8.86%
2020-03-13,21.856,+3.97%
2020-03-12,19.999,-4.20%
2020-03-11,22.101,+6.18%
2020-03-10,23.236,+13.27%
2020-03-09,22.143,+7.94%
2020-03-06,23.963,+15.62%
2020-03-05,24.379,+16.86%
2020-03-04,25.235,+20.82%
2020-03-03,24.213,+16.07%
2020-03-02,24.913,+19.43%
2020-03-01,22.800,+9.30%
2020-02-28,22.421,+7.67%
2020-02-27,22.607,+7.72%
2020-02-26,23.652,+12.64%
2020-02-25,23.742,+12.98%
2020-02-24,24.483,+16.65%
2020-02-21,25.332,+21.47%
2020-02-20,25.601,+22.33%
2020-02-19,25.699,+23.01%
2020-02-18,25.579,+22.62%
2020-02-14,25.654,+24.32%
2020-02-13,25.607,+23.77%
2020-02-12,25.649,+24.34%
2020-02-11,25.484,+25.14%
2020-02-10,25.441,+25.01%
2020-02-07,25.256,+24.19%
2020-02-06,25.393,+23.69%
2020-02-05,25.309,+23.01%
2020-02-04,25.027,+22.21%
2020-02-03,24.658,+19.70%
2020-02-01,26.420,+28.25%
2020-01-31,24.480,+20.46%
2020-01-30,23.544,+16.26%
2020-01-29,23.470,+17.70%
2020-01-28,23.491,+17.63%
2020-01-27,23.257,+15.55%
2020-01-24,23.629,+18.39%
2020-01-23,23.844,+19.63%
2020-01-22,23.817,+19.76%
2020-01-21,23.810,+18.03%
2020-01-17,23.873,+19.90%
2020-01-16,23.782,+20.35%
2020-01-15,23.584,+19.61%
2020-01-14,23.540,+20.67%
2020-01-13,23.576,+20.22%
2020-01-10,23.413,+19.37%
2020-01-09,23.480,+20.26%
2020-01-08,23.324,+19.94%
2020-01-07,23.211,+20.52%
2020-01-06,23.276,+21.70%
2020-01-03,23.194,+25.44%
2020-01-02,23.359,+23.21%
2020-01-01,24.880,+26.94%
2019-12-31,23.165,+22.34%
2019-12-30,23.465,+24.34%
2019-12-27,23.602,+24.91%
2019-12-26,23.601,+25.98%
2019-12-24,23.480,+31.55%
2019-12-23,23.485,+28.00%
2019-12-20,23.465,+25.27%
2019-12-19,23.349,+22.68%
2019-12-18,23.245,+20.25%
2019-12-17,23.256,+20.32%
2019-12-16,23.248,+17.78%
2019-12-13,23.083,+14.71%
2019-12-12,23.081,+14.68%
2019-12-11,22.885,+14.32%
2019-12-10,22.818,+13.95%
2019-12-09,22.844,+14.28%
2019-12-06,22.916,+11.97%
2019-12-05,22.709,+10.79%
2019-12-04,22.675,+10.62%
2019-12-03,22.532,+6.36%
