date,pe,yoy
2013-05-06,16.51,+17.34%
2013-05-03,16.45,+14.00%
2013-05-02,16.26,+11.45%
2013-05-01,16.05,+10.39%
2013-04-30,16.13,+11.01%
2013-04-29,16.02,+9.58%
2013-04-26,15.87,+9.15%
2013-04-25,15.92,+10.17%
2013-04-24,15.83,+12.51%
2013-04-23,15.84,+11.94%
2013-04-22,15.70,+10.02%
2013-04-19,15.53,+8.37%
2013-04-18,15.32,+5.73%
2013-04-17,15.54,+6.95%
2013-04-16,15.86,+11.38%
2013-04-15,15.63,+8.54%
2013-04-12,15.96,+9.17%
2013-04-11,15.97,+10.60%
2013-04-10,15.97,+11.06%
2013-04-09,15.67,+7.26%
2013-04-08,15.57,+5.70%
2013-04-05,15.49,+5.16%
2013-04-04,15.61,+6.63%
2013-04-03,15.62,+5.26%
2013-04-02,15.76,+6.13%
2013-04-01,15.63,-0.57%
2013-03-28,16.17,+2.28%
2013-03-27,16.12,+1.51%
2013-03-26,16.10,+1.58%
2013-03-25,16.00,+2.76%
2013-03-22,16.07,+3.08%
2013-03-21,15.92,+1.92%
2013-03-20,16.10,+3.07%
2013-03-19,15.99,+2.50%
2013-03-18,16.02,+3.49%
2013-03-15,16.06,+3.68%
2013-03-14,16.11,+4.20%
2013-03-13,16.06,+4.35%
2013-03-12,16.07,+6.35%
2013-03-11,16.13,+6.75%
2013-03-08,16.09,+6.91%
2013-03-07,16.06,+7.93%
2013-03-06,16.02,+8.46%
2013-03-05,16.06,+7.64%
2013-03-04,15.83,+4.97%
2013-03-01,15.76,+4.44%
2013-02-28,15.71,+4.52%
2013-02-27,15.73,+5.71%
2013-02-26,15.56,+4.71%
2013-02-25,15.50,+4.31%
2013-02-22,15.70,+6.66%
2013-02-21,15.56,+5.28%
2013-02-20,15.72,+6.58%
2013-02-19,15.97,+8.27%
2013-02-15,15.86,+8.70%
2013-02-14,15.90,+8.16%
2013-02-13,15.91,+8.53%
2013-02-12,15.85,+9.01%
2013-02-11,15.92,+9.49%
2013-02-08,15.92,+9.57%
2013-02-07,15.76,+9.07%
2013-02-06,15.76,+9.22%
2013-02-05,15.81,+9.56%
2013-02-04,15.58,+7.97%
2013-02-01,15.86,+11.69%
2013-01-31,15.67,+11.29%
2013-01-30,15.71,+11.66%
2013-01-29,15.74,+12.03%
2013-01-28,15.73,+11.96%
2013-01-25,15.70,+11.58%
2013-01-24,15.63,+12.53%
2013-01-23,15.85,+13.95%
2013-01-22,15.76,+13.30%
2013-01-18,15.74,+13.73%
2013-01-17,15.76,+15.37%
2013-01-16,15.69,+15.88%
2013-01-15,15.62,+15.36%
2013-01-14,15.69,+15.88%
2013-01-11,15.77,+16.47%
2013-01-10,15.74,+16.51%
2013-01-09,15.65,+16.62%
2013-01-08,15.60,+15.99%
2013-01-07,15.63,+16.21%
2013-01-04,15.63,+17.52%
2013-01-03,15.68,+18.34%
2013-01-02,15.76,+15.71%
2012-12-31,15.27,+12.11%
2012-12-28,15.37,+13.43%
2012-12-27,15.53,+13.27%
2012-12-26,15.55,+13.67%
2012-12-24,15.68,+14.62%
2012-12-21,15.72,+16.88%
2012-12-20,15.89,+16.50%
2012-12-19,15.87,+19.86%
2012-12-18,15.96,+19.28%
2012-12-17,15.71,+17.41%
2012-12-14,15.50,+16.10%
2012-12-13,15.65,+15.41%
2012-12-12,15.77,+15.11%
2012-12-11,15.82,+14.14%
2012-12-10,15.61,+12.63%
2012-12-07,15.57,+12.26%
2012-12-06,15.67,+12.90%
2012-12-05,15.56,+11.86%
2012-12-04,15.73,+14.32%
2012-12-03,15.76,+14.53%
2012-11-30,15.79,+15.09%
2012-11-29,15.81,+19.59%
2012-11-28,15.72,+18.20%
2012-11-27,15.58,+21.15%
2012-11-26,15.64,+21.62%
2012-11-23,15.57,+20.23%
2012-11-21,15.34,+16.04%
2012-11-20,15.30,+13.59%
2012-11-19,15.31,+13.66%
2012-11-16,14.95,+7.55%
2012-11-15,14.89,+5.23%
2012-11-14,14.93,+6.64%
2012-11-13,15.11,+7.32%
2012-11-12,15.23,+8.17%
2012-11-09,15.24,+10.20%
2012-11-08,15.17,+5.71%
2012-11-07,15.41,+8.75%
2012-11-06,15.81,+12.21%
2012-11-05,15.76,+11.85%
2012-11-02,15.67,+13.06%
2012-11-01,15.85,+15.36%
2012-10-31,15.62,+10.70%
2012-10-26,15.72,+12.61%
2012-10-25,15.67,+12.25%
2012-10-24,15.66,+9.89%
2012-10-23,15.72,+12.61%
2012-10-22,15.89,+13.83%
2012-10-19,15.80,+14.08%
2012-10-18,16.18,+14.43%
2012-10-17,16.37,+17.26%
2012-10-16,16.39,+15.59%
2012-10-15,16.16,+13.96%
2012-10-12,16.04,+16.32%
2012-10-11,16.04,+16.91%
2012-10-10,16.09,+18.14%
2012-10-09,16.17,+22.78%
2012-10-08,16.44,+24.83%
2012-10-05,16.58,+27.05%
2012-10-04,16.68,+31.03%
2012-10-03,16.62,+33.28%
2012-10-02,16.51,+29.09%
2012-10-01,16.48,+28.85%
2012-09-28,15.44,+14.46%
2012-09-27,15.56,+13.66%
2012-09-26,15.34,+12.96%
2012-09-25,15.47,+15.36%
2012-09-24,15.69,+17.00%
2012-09-21,15.78,+15.01%
2012-09-20,15.78,+13.12%
2012-09-19,15.80,+12.62%
2012-09-18,15.76,+12.49%
2012-09-17,15.75,+12.42%
2012-09-14,15.75,+15.05%
2012-09-13,15.62,+15.79%
2012-09-12,15.40,+15.62%
2012-09-11,15.36,+16.81%
2012-09-10,15.38,+16.96%
2012-09-07,15.58,+15.32%
2012-09-06,15.61,+18.53%
2012-09-05,15.26,+15.87%
2012-09-04,15.29,+16.10%
2012-08-31,15.29,+12.26%
2012-08-30,15.19,+11.69%
2012-08-29,15.36,+13.69%
2012-08-28,15.35,+16.82%
2012-08-27,15.35,+16.82%
2012-08-24,15.32,+17.57%
2012-08-23,15.23,+17.70%
2012-08-22,15.35,+23.59%
2012-08-21,15.29,+23.51%
2012-08-20,15.36,+24.07%
2012-08-17,15.33,+15.61%
2012-08-16,15.27,+14.55%
2012-08-15,15.09,+12.19%
2012-08-14,15.05,+13.50%
2012-08-13,15.05,+13.50%
2012-08-10,15.02,+19.21%
2012-08-09,15.00,+14.24%
2012-08-08,14.97,+19.57%
2012-08-07,14.99,+12.45%
2012-08-06,14.86,+11.48%
2012-08-03,14.76,+5.05%
2012-08-02,14.48,+3.95%
2012-08-01,14.53,+1.61%
2012-07-31,14.57,+1.46%
2012-07-30,14.57,+1.46%
2012-07-27,14.60,+1.53%
2012-07-26,14.26,-3.39%
2012-07-25,14.06,-4.55%
2012-07-24,14.16,-4.07%
2012-07-23,14.28,-3.25%
2012-07-20,14.44,-0.48%
2012-07-19,14.65,+0.55%
2012-07-18,14.48,+1.69%
2012-07-17,14.29,-0.21%
2012-07-16,14.21,-0.77%
2012-07-13,14.26,-0.21%
2012-07-12,14.04,-1.40%
2012-07-11,14.18,-1.18%
2012-07-10,14.26,-2.46%
2012-07-09,14.40,-1.50%
2012-07-06,14.41,-0.28%
2012-07-05,14.60,+1.32%
2012-07-03,14.59,+1.67%
2012-07-02,14.48,+0.91%
2012-06-29,13.95,-3.99%
2012-06-28,13.53,-6.56%
2012-06-27,13.68,-4.07%
2012-06-26,13.60,-3.13%
2012-06-25,13.51,-3.77%
2012-06-22,13.79,-2.61%
2012-06-21,13.64,-4.35%
2012-06-20,13.99,+0.21%
2012-06-19,13.98,+0.65%
2012-06-18,13.83,-0.43%
2012-06-15,13.71,-2.00%
2012-06-14,13.55,-4.91%
2012-06-13,13.48,-4.19%
2012-06-12,13.58,-3.48%
2012-06-11,13.43,-4.55%
2012-06-08,13.65,-4.34%
2012-06-07,13.52,-5.92%
2012-06-06,13.58,-5.76%
2012-06-05,13.27,-8.61%
2012-06-04,13.22,-8.95%
2012-06-01,13.11,-10.88%
2012-05-31,13.47,-10.38%
2012-05-30,13.53,-8.58%
2012-05-29,13.65,-7.77%
2012-05-25,13.48,-7.92%
2012-05-24,13.50,-7.47%
2012-05-23,13.59,-7.36%
2012-05-22,13.54,-9.07%
2012-05-21,13.58,-8.80%
2012-05-18,13.22,-11.69%
2012-05-17,13.38,-9.84%
2012-05-16,13.66,-7.77%
2012-05-15,13.77,-8.63%
2012-05-14,13.82,-8.29%
2012-05-11,13.95,-7.98%
2012-05-10,13.95,-8.64%
2012-05-09,13.98,-7.66%
2012-05-08,14.03,-7.02%
2012-05-07,14.08,-6.69%
2012-05-04,14.07,-6.94%
2012-05-03,14.43,-4.75%
2012-05-02,14.59,-4.20%
2012-05-01,14.54,-4.53%
2012-04-30,14.53,-4.60%
2012-04-27,14.62,-4.38%
2012-04-26,14.54,-4.22%
2012-04-25,14.45,-4.30%
2012-04-24,14.07,-6.57%
2012-04-23,14.15,-6.04%
2012-04-20,14.27,-4.42%
2012-04-19,14.33,-1.92%
2012-04-18,14.49,-0.21%
2012-04-17,14.53,-0.62%
2012-04-16,14.24,-2.60%
2012-04-13,14.40,-1.84%
2012-04-12,14.62,+0.41%
2012-04-11,14.44,-1.50%
2012-04-10,14.38,-2.18%
2012-04-09,14.61,-0.61%
2012-04-05,14.73,-0.07%
2012-04-04,14.64,-1.01%
2012-04-03,14.84,0%
2012-04-02,14.85,+0.07%
2012-03-30,15.72,+4.31%
2012-03-29,15.76,+5.07%
2012-03-28,15.81,+6.46%
2012-03-27,15.88,+6.29%
2012-03-26,15.85,+6.09%
2012-03-23,15.57,+6.35%
2012-03-22,15.59,+7.07%
2012-03-21,15.62,+7.06%
2012-03-20,15.62,+9.08%
2012-03-19,15.60,+8.94%
2012-03-16,15.48,+9.01%
2012-03-15,15.49,+6.31%
2012-03-14,15.46,+4.67%
2012-03-13,15.39,+3.78%
2012-03-12,15.11,+1.89%
2012-03-09,15.11,+0.87%
2012-03-08,15.05,-0.13%
2012-03-07,14.88,-0.87%
2012-03-06,14.77,-2.96%
2012-03-05,14.92,-1.97%
2012-03-02,15.08,+0.53%
2012-03-01,15.09,+1.07%
2012-02-29,14.97,+0.27%
2012-02-28,15.03,-0.86%
2012-02-27,14.88,-1.65%
2012-02-24,14.86,-0.40%
2012-02-23,14.81,-0.20%
2012-02-22,14.72,-1.74%
2012-02-21,14.78,-4.21%
2012-02-17,14.75,-4.59%
2012-02-16,14.79,-4.33%
2012-02-15,14.59,-5.01%
2012-02-14,14.70,-4.42%
2012-02-13,14.66,-4.43%
2012-02-10,14.54,-4.66%
2012-02-09,14.63,-3.88%
2012-02-08,14.53,-4.66%
2012-02-07,14.45,-4.62%
2012-02-06,14.43,-4.31%
2012-02-03,14.43,-3.67%
2012-02-02,14.24,-4.88%
2012-02-01,14.20,-5.27%
2012-01-31,14.08,-4.28%
2012-01-30,14.07,-3.89%
2012-01-27,14.05,-6.46%
2012-01-26,14.01,-6.10%
2012-01-25,14.07,-5.32%
2012-01-24,13.89,-6.34%
2012-01-23,13.91,-4.92%
2012-01-20,13.91,-5.63%
2012-01-19,13.93,-6.20%
2012-01-18,13.84,-7.86%
2012-01-17,13.66,-8.81%
2012-01-13,13.54,-8.94%
2012-01-12,13.59,-8.55%
2012-01-11,13.54,-8.27%
2012-01-10,13.51,-8.28%
2012-01-09,13.42,-8.58%
2012-01-06,13.45,-8.44%
2012-01-05,13.41,-8.40%
2012-01-04,13.30,-8.40%
2012-01-03,13.25,-8.87%
2011-12-30,13.62,-11.10%
2011-12-29,13.66,-11.07%
2011-12-28,13.55,-11.61%
2011-12-27,13.71,-10.63%
2011-12-23,13.68,-10.88%
2011-12-22,13.55,-11.96%
2011-12-21,13.45,-12.55%
2011-12-20,13.64,-10.85%
2011-12-19,13.24,-13.24%
2011-12-16,13.38,-12.32%
2011-12-15,13.31,-12.15%
2011-12-14,13.35,-12.29%
2011-12-13,13.56,-10.73%
2011-12-12,13.70,-10.10%
2011-12-09,13.86,-8.51%
2011-12-08,13.65,-9.84%
2011-12-07,13.87,-7.90%
2011-12-06,13.88,-7.90%
2011-12-05,13.91,-7.76%
2011-12-02,13.76,-8.51%
2011-12-01,13.81,-7.19%
2011-11-30,13.72,-5.83%
2011-11-29,13.22,-10.43%
2011-11-28,13.30,-10.26%
2011-11-25,12.86,-13.52%
2011-11-23,12.95,-11.06%
2011-11-22,13.25,-10.47%
2011-11-21,13.22,-10.01%
2011-11-18,13.47,-8.30%
2011-11-17,13.58,-6.02%
2011-11-16,13.90,-3.54%
2011-11-15,14.15,-3.54%
2011-11-14,14.00,-4.83%
2011-11-11,14.08,-5.82%
2011-11-10,13.82,-8.17%
2011-11-09,13.83,-7.68%
2011-11-08,14.35,-4.71%
2011-11-07,14.17,-5.85%
2011-11-04,14.09,-6.38%
2011-11-03,14.15,-4.71%
2011-11-02,13.86,-6.41%
2011-11-01,13.74,-6.21%
2011-10-31,14.11,-3.49%
2011-10-28,14.36,-1.98%
2011-10-27,14.35,-1.91%
2011-10-26,13.96,-4.25%
2011-10-25,13.96,-3.99%
2011-10-24,14.25,-1.59%
2011-10-21,13.96,-2.92%
2011-10-20,13.79,-3.90%
2011-10-19,13.85,-2.74%
2011-10-18,14.14,-2.35%
2011-10-17,13.96,-3.26%
2011-10-14,14.18,+0.28%
2011-10-13,13.91,-1.77%
2011-10-12,13.79,-1.85%
2011-10-11,13.72,-1.65%
2011-10-10,13.62,-2.37%
2011-10-07,13.17,-4.84%
2011-10-06,13.26,-3.98%
2011-10-05,13.05,-6.32%
2011-10-04,12.73,-6.33%
2011-10-03,12.47,-9.24%
2011-09-30,12.79,-6.98%
2011-09-29,13.35,-19.48%
2011-09-28,13.49,-18.78%
2011-09-27,13.69,-17.53%
2011-09-26,13.58,-18.73%
2011-09-23,13.41,-18.03%
2011-09-22,13.27,-18.94%
2011-09-21,13.72,-16.44%
2011-09-20,13.95,-15.04%
2011-09-19,14.03,-13.07%
2011-09-16,14.01,-12.87%
2011-09-15,13.89,-13.24%
2011-09-14,13.69,-14.01%
2011-09-13,13.49,-14.94%
2011-09-12,13.32,-14.72%
2011-09-09,13.15,-15.54%
2011-09-08,13.45,-13.34%
2011-09-07,13.51,-11.81%
2011-09-06,13.17,-14.70%
2011-09-02,13.17,-13.30%
2011-09-01,13.48,-10.25%
2011-08-31,13.62,-6.65%
2011-08-30,13.60,-7.04%
2011-08-29,13.51,-8.65%
2011-08-26,13.14,-10.00%
2011-08-25,12.81,-13.33%
2011-08-24,13.03,-11.06%
2011-08-23,12.94,-13.33%
2011-08-22,12.42,-17.58%
2011-08-19,12.38,-17.74%
2011-08-18,12.60,-17.54%
2011-08-17,13.26,-12.93%
2011-08-16,13.33,-11.37%
2011-08-15,13.45,-10.39%
2011-08-12,13.26,-12.30%
2011-08-11,13.17,-13.53%
2011-08-10,12.60,-19.64%
2011-08-09,13.13,-16.95%
2011-08-08,12.52,-20.31%
2011-08-05,13.33,-15.20%
2011-08-04,13.41,-14.91%
2011-08-03,14.05,-10.05%
2011-08-02,13.93,-11.16%
2011-08-01,14.30,-7.08%
2011-07-29,14.36,-6.51%
2011-07-28,14.41,-6.79%
2011-07-27,14.38,-7.76%
2011-07-26,14.76,-5.38%
2011-07-25,14.73,-4.84%
2011-07-22,14.76,-4.03%
2011-07-21,14.61,-2.60%
2011-07-20,14.51,-4.48%
2011-07-19,14.57,-3.00%
2011-07-18,14.24,-4.37%
2011-07-15,14.32,-6.53%
2011-07-14,14.13,-7.65%
2011-07-13,14.29,-6.17%
2011-07-12,14.24,-5.26%
2011-07-11,14.35,-4.21%
2011-07-08,14.62,-1.48%
2011-07-07,14.66,-0.74%
2011-07-06,14.45,+0.91%
2011-07-05,14.41,+0.98%
2011-07-01,14.35,+0.21%
2011-06-30,14.13,-1.60%
2011-06-29,14.53,-7.98%
2011-06-28,14.48,-11.87%
2011-06-27,14.26,-13.37%
2011-06-24,14.04,-14.96%
2011-06-23,14.28,-14.90%
2011-06-22,14.16,-15.86%
2011-06-21,14.26,-15.97%
2011-06-20,13.96,-18.51%
2011-06-17,13.89,-18.77%
2011-06-16,13.93,-18.30%
2011-06-15,13.99,-17.61%
2011-06-14,14.25,-13.74%
2011-06-13,14.07,-14.88%
2011-06-10,14.07,-14.10%
2011-06-09,14.29,-10.24%
2011-06-08,14.27,-11.20%
2011-06-07,14.37,-10.69%
2011-06-06,14.41,-12.13%
2011-06-03,14.52,-14.44%
2011-06-02,14.74,-12.37%
2011-06-01,14.71,-10.41%
2011-05-31,15.03,-9.35%
2011-05-27,14.80,-11.22%
2011-05-26,14.73,-8.40%
2011-05-25,14.64,-9.91%
2011-05-24,14.59,-10.22%
2011-05-23,14.67,-10.06%
2011-05-20,14.89,-7.57%
2011-05-19,15.01,-10.49%
2011-05-18,14.97,-11.37%
2011-05-17,14.84,-13.42%
2011-05-16,14.81,-13.24%
2011-05-13,15.07,-13.44%
2011-05-12,15.25,-13.74%
2011-05-11,15.16,-12.72%
2011-05-10,15.27,-12.19%
2011-05-09,15.14,-8.52%
2011-05-06,15.09,-10.97%
2011-05-05,15.04,-14.20%
2011-05-04,15.12,-14.19%
2011-05-03,15.15,-16.67%
2011-05-02,15.23,-14.96%
2011-04-29,15.23,-16.68%
2011-04-28,15.26,-15.08%
2011-04-27,15.29,-14.87%
2011-04-26,15.18,-17.23%
2011-04-25,15.10,-17.93%
2011-04-21,15.06,-17.30%
2011-04-20,14.93,-17.56%
2011-04-19,14.61,-18.92%
2011-04-18,14.52,-19.42%
2011-04-15,14.62,-19.89%
2011-04-14,14.64,-19.38%
2011-04-13,14.67,-18.18%
2011-04-12,14.56,-18.48%
2011-04-11,14.66,-17.87%
2011-04-08,14.70,-17.09%
2011-04-07,14.78,-16.50%
2011-04-06,14.77,-16.74%
2011-04-05,14.74,-16.72%
2011-04-04,14.79,-15.68%
2011-04-01,14.84,-15.39%
2011-03-31,14.81,-15.52%
2011-03-30,15.07,-28.95%
2011-03-29,15.00,-29.04%
2011-03-28,14.85,-29.42%
2011-03-25,14.94,-28.89%
2011-03-24,14.91,-29.10%
2011-03-23,14.64,-30.81%
2011-03-22,14.56,-30.70%
2011-03-21,14.59,-29.96%
2011-03-18,14.32,-31.65%
2011-03-17,14.35,-31.24%
2011-03-16,14.20,-31.80%
2011-03-15,14.57,-29.58%
2011-03-14,14.77,-28.78%
2011-03-11,14.83,-28.46%
2011-03-10,14.73,-28.70%
2011-03-09,14.98,-26.89%
2011-03-08,15.07,-26.05%
2011-03-07,15.01,-26.24%
2011-03-04,15.22,-24.05%
2011-03-03,15.29,-23.36%
2011-03-02,15.00,-24.81%
2011-03-01,14.93,-24.97%
2011-02-28,15.16,-22.65%
2011-02-25,15.13,-22.57%
2011-02-24,14.92,-23.60%
2011-02-23,14.84,-23.23%
2011-02-22,14.98,-23.53%
2011-02-18,15.43,-21.48%
2011-02-17,15.46,-20.80%
2011-02-16,15.46,-20.39%
2011-02-15,15.36,-19.87%
2011-02-14,15.38,-19.77%
2011-02-11,15.34,-19.85%
2011-02-10,15.25,-19.14%
2011-02-09,15.22,-19.47%
2011-02-08,15.24,-18.50%
2011-02-07,15.15,-19.50%
2011-02-04,15.08,-19.27%
2011-02-03,14.98,-22.10%
2011-02-02,14.97,-21.83%
2011-02-01,14.99,-21.02%
2011-01-31,14.71,-21.59%
2011-01-28,14.64,-23.31%
2011-01-27,15.02,-23.37%
2011-01-26,14.92,-23.25%
2011-01-25,14.86,-23.48%
2011-01-24,14.83,-23.32%
2011-01-21,14.63,-26.63%
2011-01-20,14.74,-26.78%
2011-01-19,14.85,-27.31%
2011-01-18,15.02,-25.24%
2011-01-14,14.98,-26.32%
2011-01-13,14.87,-26.86%
2011-01-12,14.86,-25.92%
2011-01-11,14.76,-27.40%
2011-01-10,14.73,-27.79%
2011-01-07,14.68,-27.43%
2011-01-06,14.69,-27.42%
2011-01-05,14.64,-28.06%
2011-01-04,14.52,-28.58%
2011-01-03,14.54,-27.48%
2010-12-31,14.30,-28.68%
2010-12-30,15.32,-60.14%
2010-12-29,15.36,-59.90%
2010-12-28,15.33,-60.10%
2010-12-27,15.34,-59.90%
2010-12-23,15.35,-59.49%
2010-12-22,15.39,-59.10%
2010-12-21,15.38,-58.89%
2010-12-20,15.30,-58.62%
2010-12-17,15.26,-58.05%
2010-12-16,15.26,-58.58%
2010-12-15,15.15,-58.82%
2010-12-14,15.22,-58.88%
2010-12-13,15.19,-58.57%
2010-12-10,15.24,-58.60%
2010-12-09,15.15,-58.62%
2010-12-08,15.14,-58.25%
2010-12-07,15.06,-58.73%
2010-12-06,15.07,-58.89%
2010-12-03,15.08,-58.65%
2010-12-02,15.04,-58.94%
2010-12-01,14.88,-59.31%
2010-11-30,14.57,-59.71%
2010-11-29,14.76,-59.14%
2010-11-26,14.82,-59.61%
2010-11-24,14.87,-59.30%
2010-11-23,14.56,-60.31%
2010-11-22,14.80,-58.99%
2010-11-19,14.69,-59.50%
2010-11-18,14.69,-60.15%
2010-11-17,14.45,-61.02%
2010-11-16,14.41,-61.03%
2010-11-15,14.67,-59.91%
2010-11-12,14.71,-59.44%
2010-11-11,14.95,-59.01%
2010-11-10,15.05,-58.51%
2010-11-09,14.98,-58.60%
2010-11-08,15.06,-57.47%
2010-11-05,15.05,-57.26%
2010-11-04,15.05,-56.22%
2010-11-03,14.85,-56.77%
2010-11-02,14.81,-56.72%
2010-11-01,14.65,-57.04%
2010-10-29,14.62,-58.24%
2010-10-28,14.65,-57.43%
2010-10-27,14.63,-58.48%
2010-10-26,14.58,-59.19%
2010-10-25,14.54,-59.46%
2010-10-22,14.48,-59.86%
2010-10-21,14.38,-59.91%
2010-10-20,14.35,-60.06%
2010-10-19,14.24,-60.38%
2010-10-18,14.48,-59.30%
2010-10-15,14.43,-59.77%
2010-10-14,14.14,-60.60%
2010-10-13,14.16,-60.00%
2010-10-12,14.05,-60.29%
2010-10-11,13.95,-60.53%
2010-10-08,13.95,-60.30%
2010-10-07,13.84,-60.45%
2010-10-06,13.81,-60.41%
2010-10-05,13.93,-59.36%
2010-10-04,13.59,-60.04%
2010-10-01,13.74,-59.69%
2010-09-30,13.75,-60.90%
2010-09-29,16.58,-55.23%
2010-09-28,16.61,-55.33%
2010-09-27,16.60,-54.55%
2010-09-24,16.71,-54.67%
2010-09-23,16.36,-55.99%
2010-09-22,16.37,-56.22%
2010-09-21,16.42,-56.01%
2010-09-20,16.42,-55.86%
2010-09-17,16.14,-56.51%
2010-09-16,16.08,-56.73%
2010-09-15,16.01,-56.30%
2010-09-14,15.92,-56.41%
2010-09-13,15.86,-56.36%
2010-09-10,15.62,-57.03%
2010-09-09,15.57,-56.74%
2010-09-08,15.52,-56.50%
2010-09-07,15.32,-56.63%
2010-09-03,15.44,-55.40%
2010-09-02,15.19,-55.80%
2010-09-01,15.02,-56.35%
2010-08-31,14.59,-58.36%
2010-08-30,14.63,-58.71%
2010-08-27,14.79,-58.20%
2010-08-26,14.60,-58.63%
2010-08-25,14.78,-58.20%
2010-08-24,14.65,-58.43%
2010-08-23,14.93,-57.72%
2010-08-20,15.07,-56.70%
2010-08-19,15.05,-56.28%
2010-08-18,15.28,-55.32%
2010-08-17,15.23,-54.86%
2010-08-16,15.04,-56.71%
2010-08-13,15.01,-57.25%
2010-08-12,15.12,-56.70%
2010-08-11,15.23,-55.70%
2010-08-10,15.68,-54.84%
2010-08-09,15.81,-54.73%
2010-08-06,15.71,-54.46%
2010-08-05,15.72,-54.84%
2010-08-04,15.76,-55.11%
2010-08-03,15.62,-55.50%
2010-08-02,15.68,-54.64%
2010-07-30,15.39,-55.66%
2010-07-29,15.36,-55.47%
2010-07-28,15.46,-55.33%
2010-07-27,15.59,-54.79%
2010-07-26,15.60,-54.74%
2010-07-23,15.48,-55.17%
2010-07-22,15.38,-54.42%
2010-07-21,15.00,-55.20%
2010-07-20,15.19,-54.37%
2010-07-19,15.02,-54.39%
2010-07-16,14.89,-54.53%
2010-07-15,15.32,-52.66%
2010-07-14,15.30,-51.15%
2010-07-13,15.23,-51.20%
2010-07-12,15.03,-50.90%
2010-07-09,14.98,-50.90%
2010-07-08,14.84,-51.23%
2010-07-07,14.77,-51.24%
2010-07-06,14.32,-53.91%
2010-07-02,14.27,-54.23%
2010-07-01,14.32,-55.17%
2010-06-30,14.36,-54.91%
2010-06-29,15.79,-42.01%
2010-06-28,16.43,-39.51%
2010-06-25,16.46,-39.22%
2010-06-24,16.51,-37.82%
2010-06-23,16.78,-35.81%
2010-06-22,16.83,-35.71%
2010-06-21,16.97,-37.12%
2010-06-18,17.13,-35.77%
2010-06-17,17.10,-35.98%
2010-06-16,17.05,-35.61%
2010-06-15,16.98,-36.48%
2010-06-14,16.52,-39.58%
2010-06-11,16.53,-39.83%
2010-06-10,16.38,-40.31%
2010-06-09,15.92,-42.21%
2010-06-08,16.07,-41.16%
2010-06-07,16.09,-41.28%
2010-06-04,16.40,-40.12%
2010-06-03,16.97,-37.31%
2010-06-02,16.82,-38.07%
2010-06-01,16.42,-39.41%
2010-05-28,16.58,-36.38%
2010-05-27,16.67,-35.19%
2010-05-26,16.08,-37.96%
2010-05-25,16.25,-35.03%
2010-05-24,16.25,-35.03%
2010-05-21,16.31,-34.99%
2010-05-20,16.11,-37.00%
2010-05-19,16.77,-34.62%
2010-05-18,16.89,-33.89%
2010-05-17,17.14,-31.05%
2010-05-14,17.07,-31.58%
2010-05-13,17.41,-29.17%
2010-05-12,17.68,-30.04%
2010-05-11,17.37,-32.17%
2010-05-10,17.39,-32.02%
2010-05-07,16.55,-35.10%
2010-05-06,16.95,-35.13%
2010-05-05,17.53,-32.89%
2010-05-04,17.62,-32.75%
2010-05-03,18.18,-29.07%
2010-04-30,17.91,-29.98%
2010-04-29,18.28,-27.92%
2010-04-28,17.97,-28.09%
2010-04-27,17.96,-28.56%
2010-04-26,18.34,-27.22%
2010-04-23,18.40,-25.42%
2010-04-22,18.30,-25.34%
2010-04-21,18.21,-25.34%
2010-04-20,18.11,-24.60%
2010-04-19,18.02,-27.46%
2010-04-16,18.02,-27.40%
2010-04-15,18.25,-24.46%
2010-04-14,18.16,-25.14%
2010-04-13,17.93,-26.91%
2010-04-12,17.86,-27.37%
2010-04-09,17.85,-27.41%
2010-04-08,17.73,-25.72%
2010-04-07,17.70,-24.36%
2010-04-06,17.74,-26.36%
2010-04-05,17.70,-26.71%
2010-04-01,17.54,-23.67%
2010-03-31,17.53,-22.78%
2010-03-30,21.21,+6.05%
2010-03-29,21.14,+3.12%
2010-03-26,21.04,+0.24%
2010-03-25,21.01,+3.70%
2010-03-24,21.03,+4.01%
2010-03-23,21.16,+2.52%
2010-03-22,21.01,+8.02%
2010-03-19,20.83,+5.58%
2010-03-18,20.95,+5.97%
2010-03-17,20.87,+6.86%
2010-03-16,20.82,+10.92%
2010-03-15,20.69,+8.10%
2010-03-12,20.74,+8.70%
2010-03-11,20.73,+12.36%
2010-03-10,20.66,+13.33%
2010-03-09,20.49,+19.82%
2010-03-08,20.38,+16.86%
2010-03-05,20.35,+15.63%
2010-03-04,20.04,+10.17%
2010-03-03,19.95,+12.65%
2010-03-02,19.95,+13.10%
2010-03-01,19.90,+8.74%
2010-02-26,19.60,+6.12%
2010-02-25,19.54,+2.73%
2010-02-24,19.53,+1.77%
2010-02-23,19.33,+4.49%
2010-02-22,19.59,+1.98%
2010-02-19,19.65,+2.72%
2010-02-18,19.65,+0.87%
2010-02-17,19.52,+0.36%
2010-02-16,19.42,-4.15%
2010-02-12,19.17,-5.84%
2010-02-11,19.14,-4.78%
2010-02-10,18.86,-6.36%
2010-02-09,18.90,-10.00%
2010-02-08,18.70,-10.65%
2010-02-05,18.82,-7.75%
2010-02-04,18.68,-6.18%
2010-02-03,19.23,-3.46%
2010-02-02,19.15,-2.25%
2010-02-01,18.98,-1.86%
2010-01-29,18.76,-4.87%
2010-01-28,19.09,-5.73%
